booking_id,hotel_id,commission_rate_pct,revenue_share_partner,revenue_share_platform
3776,14,22.0,3784.61,0.0
3777,14,22.0,2775.54,782.85
3778,14,22.0,2403.23,677.83
3779,14,22.0,2654.78,748.79
3780,14,25.0,2621.48,873.83
3781,14,22.0,2594.25,731.71
3782,14,22.0,2751.42,776.04
3783,14,22.0,2159.06,608.96
3784,14,22.0,2340.72,660.2
3785,14,22.0,2838.49,800.6
3786,14,22.0,2287.68,645.24
3787,14,22.0,3240.55,914.0
3788,14,22.0,3177.03,896.08
3789,14,25.0,3297.09,1099.03
3790,14,22.0,3136.38,0.0
3791,14,22.0,2968.15,0.0
3792,14,25.0,2346.07,782.02
3793,14,22.0,2656.06,749.14
3794,14,22.0,2573.98,725.99
3795,14,22.0,2497.9,704.53
3796,14,22.0,1964.34,554.04
3797,14,22.0,2133.37,0.0
3798,14,22.0,2111.64,0.0
3799,14,22.0,2032.87,573.37
3800,14,22.0,2533.26,714.51
3801,14,22.0,2015.17,568.38
3802,14,22.0,2455.11,692.47
3803,14,22.0,1990.87,561.53
3804,14,22.0,2211.85,623.85
3805,14,25.0,1559.84,519.95
3806,14,25.0,2747.14,0.0
3807,14,22.0,2775.68,0.0
3808,14,22.0,2778.41,783.65
3809,14,22.0,2635.24,743.27
3810,14,22.0,2176.8,613.97
3811,14,25.0,1861.63,620.54
3812,14,25.0,2114.2,704.73
3813,14,22.0,2316.78,0.0
3814,14,22.0,2548.1,718.7
3815,14,25.0,2006.9,668.97
3816,14,22.0,3368.66,0.0
3817,14,22.0,2631.67,742.27
3818,14,22.0,2389.21,0.0
3819,14,22.0,2547.96,0.0
3820,14,22.0,2365.17,667.1
3821,14,25.0,2567.28,0.0
3822,14,22.0,2504.08,706.28
3823,15,25.0,4643.89,1547.96
3824,15,22.0,4839.43,0.0
3825,15,22.0,3467.93,978.13
3826,15,22.0,3995.16,1126.84
3827,15,22.0,3096.26,873.31
3828,15,22.0,2664.53,751.53
3829,15,22.0,4754.01,1340.88
3830,15,22.0,4345.11,0.0
3831,15,25.0,4828.62,0.0
3832,15,25.0,3303.8,1101.27
3833,15,22.0,3149.69,888.37
3834,15,22.0,3437.52,969.56
3835,15,22.0,3316.51,935.43
3836,15,25.0,4646.21,1548.74
3837,15,22.0,3457.18,975.1
3838,15,22.0,6361.03,0.0
3839,15,22.0,4003.31,1129.14
3840,15,22.0,3202.72,903.33
3841,15,22.0,3419.63,964.51
3842,15,22.0,3000.14,846.19
3843,15,22.0,4396.52,1240.05
3844,15,22.0,3928.35,1107.99
3845,15,25.0,3991.82,1330.61
3846,15,22.0,2827.51,797.5
3847,15,22.0,3217.06,907.38
3848,15,22.0,3122.29,880.64
3849,15,22.0,3294.28,929.16
3850,15,25.0,5522.79,0.0
3851,15,22.0,3712.3,1047.06
3852,15,25.0,4411.53,1470.51
3853,15,22.0,3615.35,1019.71
3854,15,22.0,4065.59,1146.71
3855,15,25.0,3401.77,1133.92
3856,15,22.0,3976.56,1121.6
3857,15,22.0,3697.9,1043.0
3858,15,22.0,4003.16,1129.1
3859,15,22.0,3708.11,1045.88
3860,15,22.0,3545.44,999.99
3861,15,25.0,3412.46,1137.49
3862,15,22.0,3804.87,1073.17
3863,15,22.0,3568.45,1006.49
3864,15,25.0,4733.49,1577.83
3865,15,25.0,3852.39,1284.13
3866,15,25.0,4728.42,1576.14
3867,15,22.0,2672.05,753.65
3868,15,25.0,2732.74,910.91
3869,15,22.0,3918.06,1105.1
3870,15,25.0,3646.95,1215.65
3871,15,25.0,4800.64,1600.21
3872,15,22.0,5042.66,1422.29
3873,15,22.0,5221.71,1472.79
3874,15,25.0,3690.55,1230.18
3875,15,22.0,3080.56,868.87
3876,15,25.0,3767.79,0.0
3877,15,22.0,3937.35,1110.53
3878,15,22.0,3307.25,932.82
3879,15,22.0,4357.02,0.0
3880,15,22.0,4059.24,0.0
3881,15,22.0,4065.14,1146.58
3882,15,22.0,2731.93,770.55
3883,15,22.0,3539.02,998.19
3884,15,25.0,2743.63,914.54
3885,15,25.0,3539.74,1179.91
3886,15,25.0,5442.99,0.0
3887,15,22.0,4684.27,1321.2
3888,15,25.0,3511.74,1170.58
3889,15,22.0,4313.71,0.0
3890,15,25.0,3246.85,1082.28
3891,15,22.0,3454.32,974.29
3892,15,22.0,4183.26,1179.89
3893,15,22.0,4650.79,1311.76
3894,15,25.0,3607.97,1202.66
3895,15,22.0,3303.31,931.7
3896,15,22.0,2877.18,811.51
3897,15,22.0,3420.46,964.75
3898,15,22.0,2961.76,835.37
3899,15,22.0,4960.82,0.0
3900,15,22.0,3750.86,1057.94
3901,15,22.0,3314.2,934.78
3902,15,22.0,4377.67,0.0
3903,15,22.0,3435.63,0.0
3904,15,22.0,3996.26,1127.15
3905,15,22.0,3159.79,891.22
3906,15,22.0,3242.52,914.56
3907,15,22.0,4531.29,1278.06
3908,15,25.0,4634.28,1544.76
3909,15,22.0,3030.44,854.74
3910,15,22.0,4144.8,1169.04
3911,15,22.0,3868.7,1091.17
3912,15,25.0,2582.77,860.92
3913,15,22.0,3832.56,1080.98
3914,15,25.0,3003.34,1001.11
3915,15,22.0,3505.37,988.69
3916,15,22.0,4237.22,0.0
3917,15,22.0,4026.54,1135.69
3918,15,25.0,2885.21,961.74
3919,15,22.0,3375.84,952.16
3920,15,22.0,5168.77,1457.86
3921,15,25.0,3235.53,1078.51
3922,15,22.0,4391.14,0.0
3923,15,25.0,3269.98,1089.99
3924,15,22.0,4030.26,1136.74
3925,15,25.0,3722.77,1240.92
3926,15,25.0,3604.19,1201.4
3927,15,22.0,4065.77,1146.75
3928,15,22.0,4247.06,0.0
3929,15,22.0,4890.72,1379.43
3930,15,22.0,3750.39,1057.8
3931,15,22.0,3036.89,856.56
3932,15,22.0,3926.68,0.0
3933,15,25.0,4824.37,0.0
3934,15,25.0,3903.35,1301.12
3935,15,22.0,5250.36,0.0
3936,15,22.0,4342.56,1224.82
3937,15,22.0,3210.7,905.58
3938,15,22.0,4142.14,1168.29
3939,15,22.0,2905.92,819.62
3940,15,22.0,3330.12,939.27
3941,15,25.0,3968.21,1322.74
3942,15,22.0,4237.51,1195.19
3943,15,22.0,3429.75,967.37
3944,15,25.0,4148.71,0.0
3945,15,22.0,4125.96,1163.73
3946,15,25.0,2989.85,996.62
3947,15,25.0,3646.27,1215.42
3948,15,25.0,3915.89,0.0
3949,15,22.0,3362.17,948.31
3950,15,22.0,3959.43,1116.76
3951,15,22.0,4932.21,0.0
3952,15,25.0,3276.31,1092.1
3953,15,22.0,4207.32,1186.68
3954,15,25.0,2700.13,900.04
3955,15,22.0,4688.31,0.0
3956,15,22.0,4265.79,1203.17
3957,15,22.0,3823.65,1078.46
3958,15,25.0,3810.72,1270.24
3959,15,22.0,2853.57,804.85
3960,15,22.0,5315.23,0.0
3961,15,22.0,4177.57,1178.29
3962,15,25.0,3396.78,1132.26
3963,15,22.0,4419.61,1246.56
3964,15,22.0,3548.02,1000.72
3965,15,22.0,2897.56,817.26
3966,15,22.0,3802.76,1072.57
3967,15,22.0,3567.57,1006.24
3968,15,25.0,4669.77,0.0
3969,15,22.0,3670.82,1035.36
3970,15,22.0,4393.34,1239.15
3971,15,25.0,4549.1,1516.37
3972,15,22.0,3946.18,1113.03
3973,15,22.0,3383.36,954.28
3974,15,25.0,2887.99,962.66
3975,15,22.0,3077.51,868.02
3976,15,22.0,4352.78,1227.71
3977,15,22.0,4553.08,1284.2
3978,15,22.0,8287.17,0.0
3979,15,25.0,4935.4,1645.13
3980,15,22.0,7210.04,0.0
3981,15,22.0,4967.23,0.0
3982,15,22.0,5122.5,1444.81
3983,15,22.0,5259.92,1483.57
3984,15,22.0,4301.69,1213.3
3985,15,22.0,4271.84,1204.88
3986,15,22.0,4500.48,1269.37
3987,15,25.0,3237.16,1079.06
3988,15,22.0,7274.53,0.0
3989,15,22.0,4402.02,1241.6
3990,15,22.0,5830.66,1644.54
3991,15,25.0,5776.26,1925.42
3992,15,22.0,5557.23,1567.42
3993,15,22.0,3932.76,1109.24
3994,15,22.0,4756.82,1341.67
3995,15,22.0,3490.02,984.37
3996,15,22.0,4942.07,0.0
3997,15,22.0,5321.01,1500.8
3998,15,25.0,5219.8,1739.93
3999,15,25.0,5336.56,1778.85
4000,15,22.0,4212.94,1188.27
4001,15,22.0,4521.47,1275.29
4002,15,22.0,3516.9,991.95
4003,15,22.0,5269.77,1486.35
4004,15,22.0,4906.92,1384.0
4005,15,22.0,4523.92,1275.98
4006,15,22.0,5940.6,1675.55
4007,15,22.0,4802.02,1354.42
4008,15,25.0,6370.29,0.0
4009,15,22.0,4767.01,1344.54
4010,15,22.0,4551.84,1283.85
4011,15,22.0,5869.64,1655.54
4012,15,22.0,4649.69,1311.45
4013,15,22.0,7828.08,0.0
4014,15,22.0,3664.08,1033.46
4015,15,22.0,4433.97,0.0
4016,15,22.0,4611.97,1300.81
4017,15,22.0,4700.83,1325.87
4018,15,22.0,5138.84,1449.41
4019,15,25.0,6885.08,0.0
4020,15,25.0,5272.24,1757.41
4021,15,25.0,3554.67,1184.89
4022,15,22.0,4386.42,1237.19
4023,15,22.0,4215.42,1188.97
4024,15,22.0,4451.8,1255.63
4025,15,22.0,4225.67,1191.85
4026,15,22.0,4888.08,1378.69
4027,15,22.0,6037.34,1702.84
4028,15,22.0,4887.09,1378.41
4029,15,22.0,4187.98,1181.23
4030,15,22.0,4037.48,1138.78
4031,15,22.0,4154.68,1171.83
4032,15,22.0,5622.47,1585.82
4033,15,22.0,4480.4,1263.7
4034,15,22.0,4740.04,1336.94
4035,15,22.0,5178.28,1460.54
4036,15,22.0,5173.49,1459.19
4037,15,22.0,6142.48,0.0
4038,15,22.0,3665.3,1033.8
4039,15,22.0,8015.56,0.0
4040,15,25.0,5022.32,1674.11
4041,15,25.0,4395.07,1465.02
4042,15,22.0,3823.54,1078.44
4043,15,25.0,5249.42,0.0
4044,15,22.0,4910.56,1385.03
4045,15,22.0,5421.33,1529.09
4046,15,22.0,4867.59,1372.91
4047,15,22.0,7739.89,0.0
4048,15,22.0,4988.28,1406.95
4049,15,25.0,3467.53,1155.85
4050,15,25.0,4611.98,1537.33
4051,15,25.0,4462.2,1487.4
4052,15,22.0,3741.71,1055.35
4053,15,22.0,4419.65,1246.57
4054,15,22.0,5035.56,1420.28
4055,15,22.0,5804.1,1637.06
4056,15,22.0,4229.5,1192.93
4057,15,25.0,4368.16,1456.06
4058,15,22.0,4648.47,0.0
4059,15,25.0,4146.35,1382.12
4060,15,22.0,4772.61,1346.12
4061,15,25.0,3907.42,1302.47
4062,15,22.0,4873.75,1374.65
4063,15,25.0,4988.98,1662.99
4064,15,25.0,5049.76,1683.25
4065,15,25.0,4573.08,1524.36
4066,15,22.0,4799.48,1353.7
4067,15,22.0,7218.71,0.0
4068,15,22.0,4717.14,1330.47
4069,15,22.0,4878.37,0.0
4070,15,22.0,4058.09,1144.59
4071,15,22.0,3183.44,897.89
4072,15,22.0,3018.38,851.34
4073,15,22.0,3123.26,880.92
4074,15,22.0,5452.2,1537.8
4075,15,22.0,4008.48,1130.6
4076,15,22.0,3395.65,957.75
4077,15,22.0,4997.57,0.0
4078,15,22.0,3688.32,1040.29
4079,15,22.0,3881.74,0.0
4080,15,22.0,3597.41,1014.66
4081,15,22.0,4171.39,1176.55
4082,15,22.0,4140.97,1167.96
4083,15,22.0,3420.47,964.75
4084,15,22.0,3116.11,878.9
4085,15,25.0,5649.06,0.0
4086,15,22.0,3760.26,1060.59
4087,15,22.0,3783.97,1067.27
4088,15,22.0,3275.74,923.93
4089,15,22.0,3930.99,1108.74
4090,15,25.0,4133.68,1377.89
4091,15,22.0,2963.13,835.76
4092,15,22.0,4186.19,0.0
4093,15,22.0,3658.34,1031.84
4094,15,25.0,3537.36,1179.12
4095,15,22.0,3778.37,1065.69
4096,16,18.0,2306.36,506.28
4097,16,21.0,2519.86,669.83
4098,16,21.0,2733.47,0.0
4099,16,18.0,2660.46,584.0
4100,16,18.0,1854.72,407.13
4101,16,18.0,2395.37,525.81
4102,16,21.0,2513.57,668.16
4103,16,21.0,3136.61,0.0
4104,16,18.0,2762.17,606.33
4105,16,18.0,2129.1,467.36
4106,16,21.0,2459.86,653.89
4107,16,18.0,2181.76,478.92
4108,16,18.0,2297.01,504.22
4109,16,18.0,2402.06,527.28
4110,16,18.0,2358.69,517.76
4111,16,18.0,3829.21,0.0
4112,16,21.0,2674.81,0.0
4113,16,18.0,2212.48,485.67
4114,16,18.0,2773.38,0.0
4115,16,18.0,2072.85,455.01
4116,16,21.0,2605.55,692.61
4117,16,18.0,2700.4,592.77
4118,16,21.0,2956.31,785.86
4119,16,18.0,2217.67,486.81
4120,16,18.0,2450.18,0.0
4121,16,18.0,2616.49,0.0
4122,16,18.0,2420.71,531.37
4123,16,18.0,3104.81,681.54
4124,16,18.0,2655.05,582.81
4125,16,18.0,2280.03,500.5
4126,16,21.0,1800.87,478.71
4127,16,18.0,2402.31,527.34
4128,16,18.0,2281.57,500.83
4129,16,18.0,2169.74,476.29
4130,16,18.0,3395.05,0.0
4131,16,18.0,2791.2,612.7
4132,16,18.0,2223.45,488.07
4133,16,18.0,2525.85,554.45
4134,16,18.0,1845.81,405.18
4135,16,21.0,2375.19,631.38
4136,16,21.0,2039.24,542.08
4137,16,18.0,2584.17,567.26
4138,16,18.0,3547.6,0.0
4139,16,18.0,2276.48,499.71
4140,16,18.0,1936.59,425.1
4141,16,21.0,2008.11,533.8
4142,16,18.0,3298.38,0.0
4143,16,18.0,2097.19,460.36
4144,16,18.0,2770.76,608.21
4145,16,18.0,2635.21,0.0
4146,16,18.0,3144.7,0.0
4147,16,18.0,2626.94,576.64
4148,16,18.0,2029.6,445.52
4149,16,21.0,2587.32,687.77
4150,16,18.0,2500.85,548.97
4151,16,18.0,2486.22,545.76
4152,16,18.0,3002.5,659.08
4153,16,18.0,2219.79,487.27
4154,16,18.0,1901.13,417.32
4155,16,18.0,2029.5,445.5
4156,16,21.0,2758.47,0.0
4157,16,18.0,2465.17,541.13
4158,16,18.0,2466.58,541.45
4159,16,21.0,3010.05,800.14
4160,16,18.0,2236.29,490.89
4161,16,18.0,2266.91,497.62
4162,16,21.0,2694.38,0.0
4163,16,18.0,3140.56,0.0
4164,16,18.0,1922.25,421.96
4165,16,18.0,2779.85,610.21
4166,16,18.0,2838.91,623.18
4167,16,18.0,2148.8,471.69
4168,16,21.0,2221.84,590.62
4169,16,18.0,2151.56,472.29
4170,16,18.0,2376.14,0.0
4171,16,18.0,2472.75,0.0
4172,16,21.0,2273.18,604.26
4173,16,21.0,2313.97,615.11
4174,16,18.0,2675.68,587.35
4175,16,18.0,2389.27,524.47
4176,16,18.0,1920.01,421.47
4177,16,18.0,1928.86,423.41
4178,16,18.0,1929.11,423.46
4179,16,21.0,2699.1,0.0
4180,16,21.0,2379.65,632.57
4181,16,18.0,2907.55,0.0
4182,16,18.0,2416.57,0.0
4183,16,18.0,2412.92,529.67
4184,16,18.0,2460.25,540.05
4185,16,18.0,2307.53,506.53
4186,16,18.0,3039.71,667.25
4187,16,21.0,2742.37,728.99
4188,16,21.0,2847.49,756.93
4189,16,18.0,3114.17,0.0
4190,16,18.0,2230.59,489.64
4191,16,18.0,2735.78,0.0
4192,16,21.0,2212.19,588.05
4193,16,18.0,2768.8,607.78
4194,16,21.0,2999.11,0.0
4195,16,18.0,3731.0,0.0
4196,16,21.0,2075.41,551.69
4197,16,18.0,2296.26,504.06
4198,16,18.0,2588.67,568.25
4199,16,18.0,2461.91,540.42
4200,16,18.0,3036.84,0.0
4201,16,18.0,2833.21,621.93
4202,16,18.0,2282.04,500.93
4203,16,18.0,2047.08,449.36
4204,16,18.0,2244.36,492.66
4205,16,18.0,2094.1,459.68
4206,16,18.0,2632.98,0.0
4207,16,18.0,3209.36,704.49
4208,16,18.0,2653.45,582.47
4209,16,18.0,2719.46,596.96
4210,16,18.0,2408.74,528.75
4211,16,18.0,2509.63,550.89
4212,16,18.0,2351.36,0.0
4213,16,21.0,2895.51,0.0
4214,16,18.0,3146.77,690.76
4215,16,18.0,2673.91,586.96
4216,16,21.0,3390.04,0.0
4217,16,21.0,2793.57,0.0
4218,16,18.0,2044.68,448.83
4219,16,21.0,1914.97,509.04
4220,16,21.0,2507.41,666.53
4221,16,18.0,3022.96,663.58
4222,16,18.0,3558.47,0.0
4223,16,18.0,2878.95,631.97
4224,16,18.0,2117.54,464.82
4225,16,21.0,2011.55,534.71
4226,16,18.0,2215.3,486.28
4227,16,18.0,2426.64,532.68
4228,16,18.0,3398.38,0.0
4229,16,18.0,2735.09,600.38
4230,16,18.0,2370.01,520.25
4231,16,18.0,1921.88,421.88
4232,16,18.0,2475.01,543.3
4233,16,21.0,2084.52,554.11
4234,16,18.0,1894.04,415.76
4235,16,18.0,2691.99,590.93
4236,16,18.0,3341.27,0.0
4237,16,18.0,2827.93,620.77
4238,16,21.0,2460.87,654.15
4239,16,18.0,2195.09,481.85
4240,16,18.0,2762.3,0.0
4241,16,21.0,2593.3,0.0
4242,16,18.0,2592.09,568.99
4243,16,18.0,2594.18,569.46
4244,16,18.0,3046.87,0.0
4245,16,18.0,3106.81,0.0
4246,16,18.0,2119.49,465.25
4247,16,18.0,2126.8,466.86
4248,16,18.0,1944.56,426.86
4249,16,18.0,4697.2,0.0
4250,16,21.0,3806.85,1011.95
4251,16,18.0,2920.91,641.18
4252,16,18.0,3190.22,0.0
4253,16,18.0,2922.24,641.47
4254,16,18.0,2694.13,591.39
4255,16,18.0,3341.75,733.56
4256,16,21.0,3537.45,940.33
4257,16,18.0,3481.7,764.28
4258,16,21.0,4156.31,0.0
4259,16,18.0,2879.73,632.14
4260,16,18.0,3122.84,685.5
4261,16,21.0,2563.57,681.46
4262,16,21.0,3577.05,0.0
4263,16,18.0,3712.36,814.91
4264,16,18.0,3118.04,684.45
4265,16,21.0,3048.55,810.38
4266,16,18.0,3248.46,713.08
4267,16,18.0,3231.53,709.36
4268,16,18.0,2376.31,521.63
4269,16,18.0,2954.48,648.55
4270,16,18.0,3178.78,697.78
4271,16,21.0,2864.74,761.51
4272,16,18.0,3365.7,738.81
4273,16,21.0,2919.35,776.03
4274,16,21.0,3251.31,0.0
4275,16,18.0,3107.73,682.18
4276,16,18.0,2777.75,609.75
4277,16,21.0,3091.03,821.66
4278,16,21.0,3084.97,820.06
4279,16,18.0,2684.16,589.2
4280,16,21.0,2857.07,759.47
4281,16,18.0,2257.29,495.5
4282,16,18.0,2362.49,518.59
4283,16,18.0,3023.62,663.72
4284,16,18.0,3419.05,750.52
4285,16,18.0,3226.09,708.16
4286,16,18.0,3215.23,705.78
4287,16,18.0,2585.26,567.5
4288,16,18.0,2360.53,518.17
4289,16,21.0,2650.55,704.58
4290,16,18.0,2446.74,537.09
4291,16,21.0,3726.3,0.0
4292,16,18.0,3753.3,823.9
4293,16,18.0,3149.91,691.44
4294,16,18.0,2652.59,582.27
4295,16,18.0,3265.72,716.86
4296,16,18.0,3323.8,0.0
4297,16,18.0,2482.79,545.0
4298,16,18.0,3836.26,842.11
4299,16,18.0,3916.23,0.0
4300,16,18.0,3029.77,665.07
4301,16,18.0,2749.15,603.47
4302,16,18.0,2848.79,625.35
4303,16,18.0,2663.05,584.57
4304,16,18.0,2820.52,619.14
4305,16,21.0,3414.96,907.78
4306,16,18.0,3423.92,751.59
4307,16,18.0,3156.52,692.89
4308,16,18.0,2862.43,628.34
4309,16,18.0,2911.71,639.16
4310,16,18.0,3117.81,684.4
4311,16,21.0,2596.91,690.32
4312,16,18.0,3764.48,826.35
4313,16,21.0,2959.43,786.69
4314,16,21.0,2785.68,740.5
4315,16,21.0,2755.53,0.0
4316,16,18.0,2848.96,625.38
4317,16,18.0,2529.94,555.35
4318,16,18.0,3751.82,0.0
4319,16,18.0,3260.74,715.77
4320,16,18.0,2900.93,636.79
4321,16,18.0,4198.78,921.68
4322,16,18.0,3210.71,704.79
4323,16,21.0,2604.96,692.46
4324,16,18.0,2428.18,533.01
4325,16,18.0,2675.52,587.31
4326,16,18.0,2793.03,613.11
4327,16,18.0,2952.51,648.11
4328,16,18.0,3472.32,762.22
4329,16,18.0,2322.15,509.74
4330,16,18.0,2741.71,601.84
4331,16,18.0,3432.47,753.47
4332,16,18.0,3853.02,0.0
4333,16,21.0,3158.16,839.51
4334,16,21.0,2965.79,788.37
4335,16,21.0,4254.87,0.0
4336,16,21.0,2906.71,0.0
4337,16,18.0,2654.95,582.79
4338,16,21.0,2589.7,688.4
4339,16,18.0,2372.37,520.76
4340,16,18.0,3876.12,850.86
4341,16,18.0,2691.83,590.89
4342,16,18.0,2952.62,648.14
4343,16,18.0,2117.42,464.8
4344,16,18.0,3269.58,0.0
4345,16,18.0,2155.03,473.05
4346,16,18.0,2455.97,539.12
4347,16,18.0,2367.82,519.77
4348,16,18.0,2558.6,561.64
4349,16,18.0,2938.95,645.14
4350,16,18.0,2108.82,462.91
4351,16,18.0,2210.01,485.13
4352,16,18.0,2016.98,442.75
4353,16,18.0,2483.01,545.05
4354,16,18.0,2517.68,552.66
4355,16,18.0,2837.54,622.88
4356,16,18.0,2806.97,616.17
4357,16,18.0,2441.31,535.9
4358,16,18.0,2356.96,517.38
4359,16,21.0,2199.6,0.0
4360,16,18.0,2333.44,512.22
4361,16,18.0,2351.92,516.27
4362,16,18.0,2873.44,0.0
4363,16,18.0,2472.22,542.68
4364,16,18.0,2156.74,473.43
4365,16,21.0,2430.92,646.19
4366,16,21.0,2166.35,575.87
4367,16,18.0,2509.15,550.79
4368,16,18.0,3704.9,0.0
4369,17,18.0,2844.34,0.0
4370,17,21.0,2640.05,701.79
4371,17,21.0,2430.37,0.0
4372,17,18.0,2345.8,514.93
4373,17,18.0,2647.42,581.14
4374,17,18.0,3078.79,0.0
4375,17,18.0,3276.25,719.18
4376,17,18.0,2674.07,586.99
4377,17,18.0,2506.61,550.23
4378,17,21.0,2046.63,544.04
4379,17,18.0,2399.56,526.73
4380,17,21.0,2065.64,549.09
4381,17,18.0,2100.59,461.11
4382,17,18.0,2810.75,616.99
4383,17,21.0,2944.65,0.0
4384,17,18.0,2769.44,607.92
4385,17,18.0,2290.55,502.8
4386,17,18.0,1996.64,438.29
4387,17,18.0,2790.62,0.0
4388,17,21.0,2074.71,551.51
4389,17,18.0,2321.51,509.6
4390,17,18.0,2892.85,635.02
4391,17,21.0,2846.15,756.57
4392,17,21.0,2398.41,637.55
4393,17,18.0,2254.74,494.94
4394,17,18.0,2063.28,452.92
4395,17,21.0,2187.91,581.6
4396,17,18.0,2581.58,566.69
4397,17,18.0,3279.42,0.0
4398,17,18.0,3048.47,669.18
4399,17,18.0,1854.04,406.99
4400,17,21.0,1971.15,523.98
4401,17,18.0,1925.2,422.61
4402,17,21.0,2586.02,0.0
4403,17,21.0,2239.02,595.18
4404,17,18.0,2463.09,540.68
4405,17,18.0,1822.42,400.04
4406,17,18.0,2044.3,448.75
4407,17,18.0,1791.58,393.27
4408,17,21.0,1955.74,519.88
4409,17,18.0,2198.95,0.0
4410,17,18.0,2113.29,463.89
4411,17,21.0,2235.36,594.21
4412,17,18.0,2724.97,598.16
4413,17,18.0,1617.71,355.11
4414,17,21.0,1882.41,500.39
4415,17,18.0,2026.23,444.78
4416,17,18.0,2800.06,0.0
4417,17,18.0,2224.18,488.23
4418,17,18.0,1837.48,403.35
4419,17,21.0,1657.33,440.56
4420,17,18.0,1796.66,394.39
4421,17,18.0,1806.36,396.52
4422,17,21.0,1775.45,471.96
4423,17,18.0,2058.31,451.83
4424,17,18.0,2176.12,0.0
4425,17,18.0,2153.9,472.81
4426,17,18.0,2553.76,560.58
4427,17,18.0,1707.06,374.72
4428,17,18.0,1485.27,326.03
4429,17,18.0,1609.73,353.36
4430,17,18.0,1996.0,0.0
4431,17,18.0,1957.09,429.61
4432,17,18.0,2350.15,515.89
4433,17,21.0,2843.47,0.0
4434,17,21.0,2044.4,543.45
4435,17,21.0,2279.85,0.0
4436,17,18.0,1868.89,410.24
4437,17,18.0,2516.17,0.0
4438,17,18.0,2042.0,448.24
4439,17,18.0,2447.4,0.0
4440,17,18.0,2646.48,580.94
4441,17,21.0,1565.57,416.16
4442,17,18.0,1630.59,357.93
4443,17,18.0,1682.47,369.32
4444,17,18.0,1917.72,420.96
4445,17,21.0,2353.05,625.5
4446,17,18.0,2276.33,499.68
4447,17,21.0,1922.43,511.02
4448,17,18.0,1878.47,412.35
4449,17,18.0,1842.17,404.38
4450,17,18.0,2603.54,0.0
4451,17,18.0,2024.37,444.37
4452,17,21.0,2226.77,591.92
4453,17,18.0,1761.4,386.65
4454,17,18.0,2355.2,517.0
4455,17,21.0,2018.69,536.61
4456,17,18.0,1912.63,419.84
4457,17,18.0,2047.67,449.49
4458,17,18.0,1995.11,437.95
4459,17,18.0,2767.27,607.45
4460,17,21.0,2349.8,624.63
4461,17,21.0,2554.79,679.12
4462,17,18.0,2412.0,529.46
4463,17,18.0,1955.71,429.3
4464,17,18.0,2108.38,462.82
4465,17,21.0,2244.7,596.69
4466,17,21.0,3601.15,0.0
4467,17,18.0,2549.4,559.63
4468,17,18.0,2177.62,478.02
4469,17,18.0,2357.98,517.61
4470,17,21.0,2154.27,572.66
4471,17,18.0,2039.75,447.75
4472,17,18.0,2283.94,501.35
4473,17,18.0,2282.75,501.09
4474,17,21.0,2960.51,786.97
4475,17,18.0,2424.95,532.3
4476,17,21.0,2350.8,624.9
4477,17,18.0,2414.81,530.08
4478,17,18.0,2192.02,481.17
4479,17,18.0,2360.6,0.0
4480,17,18.0,2459.93,539.98
4481,17,18.0,3119.63,684.8
4482,17,18.0,2304.69,505.91
4483,17,18.0,2460.09,540.02
4484,17,21.0,2081.1,553.2
4485,17,21.0,2757.15,0.0
4486,17,21.0,2938.68,0.0
4487,17,21.0,2765.16,0.0
4488,17,18.0,3317.18,728.16
4489,17,18.0,2366.13,519.4
4490,17,18.0,1792.82,393.54
4491,17,18.0,2530.35,555.44
4492,17,18.0,2296.79,504.17
4493,17,18.0,2095.63,460.02
4494,17,21.0,2541.43,675.57
4495,17,18.0,2446.08,536.94
4496,17,18.0,2666.58,585.35
4497,17,18.0,2076.43,455.8
4498,17,18.0,2342.91,514.3
4499,17,18.0,2293.73,503.5
4500,17,18.0,2229.6,489.42
4501,17,18.0,2270.78,498.46
4502,17,18.0,2562.01,562.39
4503,17,21.0,2288.4,608.31
4504,17,18.0,2390.0,524.64
4505,17,18.0,2125.96,466.68
4506,17,18.0,2439.0,535.39
4507,17,21.0,2182.59,580.18
4508,17,21.0,2357.53,626.68
4509,17,18.0,3190.8,0.0
4510,17,18.0,2552.59,560.33
4511,17,18.0,2038.53,447.48
4512,17,21.0,2318.86,616.41
4513,17,18.0,2529.27,555.21
4514,17,21.0,3083.54,0.0
4515,17,18.0,3127.34,686.49
4516,17,18.0,2656.28,583.08
4517,17,18.0,2602.15,571.2
4518,17,18.0,2764.25,0.0
4519,17,18.0,2269.86,498.26
4520,17,18.0,2268.78,498.02
4521,17,21.0,2192.08,582.71
4522,17,18.0,4012.23,0.0
4523,17,18.0,3633.4,797.57
4524,17,18.0,5015.15,0.0
4525,17,18.0,3263.04,716.28
4526,17,18.0,2560.08,561.97
4527,17,18.0,3260.83,715.79
4528,17,18.0,2650.7,581.86
4529,17,21.0,3485.15,926.43
4530,17,18.0,2809.28,616.67
4531,17,18.0,2919.18,640.79
4532,17,21.0,2352.86,625.45
4533,17,18.0,2225.16,488.45
4534,17,21.0,2521.0,670.14
4535,17,21.0,3075.28,817.48
4536,17,18.0,2983.73,654.96
4537,17,21.0,3377.14,897.72
4538,17,18.0,2968.22,651.56
4539,17,18.0,3363.58,738.35
4540,17,18.0,3310.24,0.0
4541,17,21.0,3006.92,799.31
