booking_id,booking_date,checkin_date,checkout_date,hotel_id,room_nights_booked,booking_status,booking_channel,base_price,discount_amount,final_price_paid
2183,2025-02-27,2025-02-27,2025-02-28,8,50,Completed,Web,3150.48,507.31,2643.17
2184,2025-02-28,2025-02-28,2025-03-02,8,59,Cancelled,App,4524.06,746.03,3778.03
2185,2024-06-01,2024-06-01,2024-06-02,9,68,Completed,App,2579.48,286.18,2293.3
2186,2024-06-02,2024-06-02,2024-06-04,9,68,Completed,Walk-In,2348.17,143.22,2204.95
2187,2024-06-03,2024-06-03,2024-06-04,9,54,Completed,Web,1668.75,285.4,1383.35
2188,2024-06-04,2024-06-04,2024-06-05,9,49,Completed,App,1837.3,158.39,1678.91
2189,2024-06-05,2024-06-05,2024-06-06,9,44,Completed,App,1786.34,154.11,1632.22
2190,2024-06-06,2024-06-06,2024-06-08,9,48,Completed,App,1809.28,175.21,1634.07
2191,2024-06-07,2024-06-07,2024-06-08,9,65,Completed,OTA Partner,2773.76,271.89,2501.87
2192,2024-06-08,2024-06-08,2024-06-10,9,72,Cancelled,App,2441.61,323.62,2117.99
2193,2024-06-09,2024-06-09,2024-06-10,9,57,Completed,App,2200.96,271.44,1929.51
2194,2024-06-10,2024-06-10,2024-06-12,9,48,Completed,App,1626.72,273.46,1353.26
2195,2024-06-11,2024-06-11,2024-06-12,9,62,Completed,Web,1657.87,249.37,1408.5
2196,2024-06-12,2024-06-12,2024-06-14,9,58,Completed,App,1751.19,257.05,1494.14
2197,2024-06-13,2024-06-13,2024-06-15,9,64,Completed,OTA Partner,1654.82,268.06,1386.76
2198,2024-06-14,2024-06-14,2024-06-16,9,53,Completed,Walk-In,2164.18,150.71,2013.47
2199,2024-06-15,2024-06-15,2024-06-17,9,67,Completed,Walk-In,2795.77,5.27,2790.5
2200,2024-06-16,2024-06-16,2024-06-19,9,56,Completed,Walk-In,1904.25,77.75,1826.51
2201,2024-06-17,2024-06-17,2024-06-19,9,49,Completed,Walk-In,1823.93,47.68,1776.25
2202,2024-06-18,2024-06-18,2024-06-20,9,55,Completed,OTA Partner,1894.05,168.41,1725.64
2203,2024-06-19,2024-06-19,2024-06-21,9,71,Completed,App,1782.4,301.31,1481.09
2204,2024-06-20,2024-06-20,2024-06-21,9,55,Completed,App,2313.31,300.98,2012.32
2205,2024-06-21,2024-06-21,2024-06-23,9,57,Completed,OTA Partner,2681.37,472.39,2208.98
2206,2024-06-22,2024-06-22,2024-06-25,9,58,Completed,Walk-In,2730.23,201.47,2528.76
2207,2024-06-23,2024-06-23,2024-06-24,9,70,Completed,App,2309.04,403.52,1905.52
2208,2024-06-24,2024-06-24,2024-06-26,9,68,Cancelled,App,1886.47,214.49,1671.98
2209,2024-06-25,2024-06-25,2024-06-26,9,68,Completed,App,1837.5,194.76,1642.74
2210,2024-06-26,2024-06-26,2024-06-29,9,56,Completed,Walk-In,2021.64,34.18,1987.46
2211,2024-06-27,2024-06-27,2024-06-28,9,59,Completed,Web,2035.87,283.63,1752.24
2212,2024-06-28,2024-06-28,2024-06-29,9,55,Completed,App,2790.19,272.85,2517.34
2213,2024-06-29,2024-06-29,2024-06-30,9,60,Cancelled,Walk-In,2813.94,192.62,2621.32
2214,2024-06-30,2024-06-30,2024-07-01,9,72,Completed,OTA Partner,2058.15,400.98,1657.17
2215,2024-07-01,2024-07-01,2024-07-02,9,48,Completed,App,2033.96,328.2,1705.76
2216,2024-07-02,2024-07-02,2024-07-04,9,64,Completed,OTA Partner,1674.7,190.3,1484.4
2217,2024-07-03,2024-07-03,2024-07-04,9,44,Completed,OTA Partner,2272.33,144.5,2127.83
2218,2024-07-04,2024-07-04,2024-07-05,9,57,Completed,Walk-In,2233.3,143.78,2089.52
2219,2024-07-05,2024-07-05,2024-07-06,9,57,Completed,App,2386.83,354.66,2032.16
2220,2024-07-06,2024-07-06,2024-07-07,9,63,Completed,App,2735.69,479.73,2255.97
2221,2024-07-07,2024-07-07,2024-07-10,9,60,Completed,Walk-In,2356.1,104.91,2251.2
2222,2024-07-08,2024-07-08,2024-07-09,9,49,Completed,Walk-In,2284.28,142.45,2141.84
2223,2024-07-09,2024-07-09,2024-07-11,9,46,Cancelled,App,1920.22,154.65,1765.57
2224,2024-07-10,2024-07-10,2024-07-11,9,56,Cancelled,Web,1656.56,212.94,1443.61
2225,2024-07-11,2024-07-11,2024-07-12,9,52,Completed,Web,2171.97,299.58,1872.4
2226,2024-07-12,2024-07-12,2024-07-13,9,70,Completed,App,1996.23,339.69,1656.54
2227,2024-07-13,2024-07-13,2024-07-14,9,70,Completed,App,2664.38,226.63,2437.75
2228,2024-07-14,2024-07-14,2024-07-15,9,56,Completed,App,2637.74,411.64,2226.1
2229,2024-07-15,2024-07-15,2024-07-16,9,52,Completed,App,1665.87,284.24,1381.63
2230,2024-07-16,2024-07-16,2024-07-18,9,48,Completed,OTA Partner,1893.13,171.77,1721.35
2231,2024-07-17,2024-07-17,2024-07-20,9,61,Cancelled,Walk-In,2293.38,47.87,2245.51
2232,2024-07-18,2024-07-18,2024-07-19,9,53,Completed,App,2262.95,335.42,1927.53
2233,2024-07-19,2024-07-19,2024-07-20,9,66,Completed,OTA Partner,1921.96,201.3,1720.65
2234,2024-07-20,2024-07-20,2024-07-22,9,62,Completed,App,2344.99,415.15,1929.83
2235,2024-07-21,2024-07-21,2024-07-23,9,66,Completed,App,1966.9,178.82,1788.08
2236,2024-07-22,2024-07-22,2024-07-23,9,48,Cancelled,OTA Partner,2164.51,195.96,1968.54
2237,2024-07-23,2024-07-23,2024-07-25,9,55,Completed,App,2037.07,270.68,1766.39
2238,2024-07-24,2024-07-24,2024-07-27,9,63,Completed,OTA Partner,2124.55,107.93,2016.62
2239,2024-07-25,2024-07-25,2024-07-27,9,71,Completed,Web,2068.73,169.42,1899.31
2240,2024-07-26,2024-07-26,2024-07-27,9,53,Completed,Web,2353.97,333.78,2020.19
2241,2024-07-27,2024-07-27,2024-07-28,9,57,Completed,OTA Partner,2374.06,203.21,2170.85
2242,2024-07-28,2024-07-28,2024-07-30,9,57,Completed,OTA Partner,2562.98,305.22,2257.76
2243,2024-07-29,2024-07-29,2024-07-30,9,50,Completed,Web,1842.84,280.06,1562.78
2244,2024-07-30,2024-07-30,2024-07-31,9,51,Completed,Web,2057.33,251.6,1805.74
2245,2024-07-31,2024-07-31,2024-08-01,9,58,Completed,App,1865.65,212.45,1653.2
2246,2024-08-01,2024-08-01,2024-08-03,9,54,Completed,Web,2159.41,291.3,1868.11
2247,2024-08-02,2024-08-02,2024-08-03,9,72,Completed,Web,2829.16,270.6,2558.56
2248,2024-08-03,2024-08-03,2024-08-04,9,64,Completed,App,2088.64,319.8,1768.84
2249,2024-08-04,2024-08-04,2024-08-05,9,72,Completed,Web,2302.48,378.98,1923.5
2250,2024-08-05,2024-08-05,2024-08-06,9,40,Completed,App,1989.19,165.3,1823.89
2251,2024-08-06,2024-08-06,2024-08-07,9,39,Completed,Walk-In,1695.11,89.71,1605.41
2252,2024-08-07,2024-08-07,2024-08-08,9,64,Completed,App,1988.77,178.71,1810.06
2253,2024-08-08,2024-08-08,2024-08-09,9,59,Completed,Walk-In,1767.85,139.13,1628.73
2254,2024-08-09,2024-08-09,2024-08-11,9,55,Completed,App,2545.95,308.37,2237.59
2255,2024-08-10,2024-08-10,2024-08-12,9,72,Completed,App,2677.45,228.04,2449.41
2256,2024-08-11,2024-08-11,2024-08-12,9,59,Completed,Walk-In,2692.72,77.46,2615.26
2257,2024-08-12,2024-08-12,2024-08-14,9,52,Completed,App,2316.01,340.73,1975.28
2258,2024-08-13,2024-08-13,2024-08-14,9,45,Completed,Web,1685.19,252.46,1432.73
2259,2024-08-14,2024-08-14,2024-08-17,9,64,Completed,OTA Partner,2176.6,315.07,1861.53
2260,2024-08-15,2024-08-15,2024-08-16,9,49,Completed,App,2075.25,283.11,1792.14
2261,2024-08-16,2024-08-16,2024-08-19,9,65,Completed,Walk-In,2495.42,112.43,2382.99
2262,2024-08-17,2024-08-17,2024-08-18,9,66,Completed,OTA Partner,2017.55,205.51,1812.04
2263,2024-08-18,2024-08-18,2024-08-20,9,72,Completed,App,2630.76,211.27,2419.49
2264,2024-08-19,2024-08-19,2024-08-22,9,61,Completed,OTA Partner,2327.61,229.93,2097.69
2265,2024-08-20,2024-08-20,2024-08-21,9,52,Completed,App,1844.3,254.44,1589.86
2266,2024-08-21,2024-08-21,2024-08-24,9,52,Completed,App,2055.01,346.49,1708.52
2267,2024-08-22,2024-08-22,2024-08-24,9,49,Completed,Walk-In,2164.31,134.6,2029.71
2268,2024-08-23,2024-08-23,2024-08-25,9,54,Completed,Web,2293.26,242.21,2051.05
2269,2024-08-24,2024-08-24,2024-08-25,9,63,Completed,App,2765.17,284.11,2481.06
2270,2024-08-25,2024-08-25,2024-08-26,9,67,Cancelled,App,2757.76,483.37,2274.39
2271,2024-08-26,2024-08-26,2024-08-27,9,57,Cancelled,App,2191.0,225.07,1965.93
2272,2024-08-27,2024-08-27,2024-08-28,9,53,Completed,Web,2202.51,239.98,1962.53
2273,2024-08-28,2024-08-28,2024-08-30,9,64,Completed,Web,1629.94,269.33,1360.61
2274,2024-08-29,2024-08-29,2024-08-31,9,38,Completed,App,1919.55,322.91,1596.64
2275,2024-08-30,2024-08-30,2024-09-01,9,72,Completed,OTA Partner,2085.94,355.12,1730.81
2276,2024-08-31,2024-08-31,2024-09-02,9,52,Completed,OTA Partner,2033.05,124.3,1908.75
2277,2024-09-01,2024-09-01,2024-09-04,9,61,Completed,Web,2797.64,225.46,2572.18
2278,2024-09-02,2024-09-02,2024-09-04,9,59,Completed,Web,2235.11,388.8,1846.31
2279,2024-09-03,2024-09-03,2024-09-05,9,61,Completed,Web,2117.97,261.55,1856.42
2280,2024-09-04,2024-09-04,2024-09-05,9,63,Completed,App,2396.82,193.95,2202.87
2281,2024-09-05,2024-09-05,2024-09-08,9,57,Completed,OTA Partner,1674.12,112.43,1561.69
2282,2024-09-06,2024-09-06,2024-09-07,9,72,Completed,Walk-In,2533.02,88.3,2444.72
2283,2024-09-07,2024-09-07,2024-09-09,9,63,Completed,Walk-In,2692.69,89.97,2602.72
2284,2024-09-08,2024-09-08,2024-09-09,9,69,Completed,App,2011.69,254.24,1757.45
2285,2024-09-09,2024-09-09,2024-09-11,9,53,Cancelled,Web,2281.65,279.52,2002.12
2286,2024-09-10,2024-09-10,2024-09-12,9,69,Completed,Web,2258.91,221.07,2037.84
2287,2024-09-11,2024-09-11,2024-09-12,9,65,Completed,App,1806.25,267.23,1539.01
2288,2024-09-12,2024-09-12,2024-09-13,9,51,Completed,OTA Partner,2331.1,196.81,2134.29
2289,2024-09-13,2024-09-13,2024-09-14,9,72,Completed,Web,2744.81,382.24,2362.57
2290,2024-09-14,2024-09-14,2024-09-15,9,72,Completed,Walk-In,2090.47,4.88,2085.6
2291,2024-09-15,2024-09-15,2024-09-18,9,61,Completed,App,2127.74,371.92,1755.82
2292,2024-09-16,2024-09-16,2024-09-19,9,63,Completed,Walk-In,2314.97,70.41,2244.56
2293,2024-09-17,2024-09-17,2024-09-20,9,60,Completed,App,1658.15,149.75,1508.4
2294,2024-09-18,2024-09-18,2024-09-20,9,59,Completed,Web,1659.8,170.93,1488.87
2295,2024-09-19,2024-09-19,2024-09-21,9,60,Completed,App,1665.23,298.87,1366.36
2296,2024-09-20,2024-09-20,2024-09-22,9,61,Completed,Walk-In,2743.16,98.83,2644.34
2297,2024-09-21,2024-09-21,2024-09-24,9,60,Completed,OTA Partner,2676.91,509.42,2167.49
2298,2024-09-22,2024-09-22,2024-09-24,9,51,Completed,OTA Partner,2530.39,162.52,2367.86
2299,2024-09-23,2024-09-23,2024-09-24,9,52,Completed,Web,1800.63,145.37,1655.26
2300,2024-09-24,2024-09-24,2024-09-26,9,63,Completed,App,2140.22,228.17,1912.05
2301,2024-09-25,2024-09-25,2024-09-26,9,57,Completed,OTA Partner,1831.72,304.01,1527.71
2302,2024-09-26,2024-09-26,2024-09-28,9,60,Completed,Web,2076.74,273.07,1803.67
2303,2024-09-27,2024-09-27,2024-09-28,9,52,Completed,App,2084.07,215.34,1868.73
2304,2024-09-28,2024-09-28,2024-09-29,9,72,Cancelled,App,2627.04,211.95,2415.09
2305,2024-09-29,2024-09-29,2024-10-01,9,53,Cancelled,OTA Partner,2791.11,332.17,2458.94
2306,2024-09-30,2024-09-30,2024-10-01,9,65,Cancelled,OTA Partner,2193.32,118.85,2074.47
2307,2024-10-01,2024-10-01,2024-10-02,9,49,Completed,App,2079.85,194.44,1885.41
2308,2024-10-02,2024-10-02,2024-10-04,9,51,Completed,App,1829.88,247.92,1581.95
2309,2024-10-03,2024-10-03,2024-10-05,9,54,Completed,Web,2387.11,428.71,1958.39
2310,2024-10-04,2024-10-04,2024-10-05,9,50,Completed,OTA Partner,2067.47,383.69,1683.79
2311,2024-10-05,2024-10-05,2024-10-07,9,61,Completed,App,2118.35,319.96,1798.4
2312,2024-10-06,2024-10-06,2024-10-09,9,71,Cancelled,App,1935.73,291.68,1644.06
2313,2024-10-07,2024-10-07,2024-10-09,9,52,Completed,Walk-In,1732.86,106.08,1626.78
2314,2024-10-08,2024-10-08,2024-10-09,9,60,Completed,Web,1957.15,204.03,1753.12
2315,2024-10-09,2024-10-09,2024-10-11,9,65,Cancelled,Web,1930.28,208.73,1721.56
2316,2024-10-10,2024-10-10,2024-10-11,9,67,Completed,Walk-In,1877.26,16.99,1860.26
2317,2024-10-11,2024-10-11,2024-10-13,9,72,Completed,Web,2772.15,305.77,2466.38
2318,2024-10-12,2024-10-12,2024-10-14,9,45,Completed,App,2574.05,249.05,2325.0
2319,2024-10-13,2024-10-13,2024-10-14,9,67,Cancelled,App,2724.84,373.15,2351.69
2320,2024-10-14,2024-10-14,2024-10-17,9,53,Completed,Web,1955.5,281.5,1674.0
2321,2024-10-15,2024-10-15,2024-10-16,9,60,Completed,OTA Partner,1604.05,272.59,1331.46
2322,2024-10-16,2024-10-16,2024-10-17,9,60,Completed,App,2170.79,350.82,1819.97
2323,2024-10-17,2024-10-17,2024-10-19,9,64,Completed,App,1699.51,179.87,1519.64
2324,2024-10-18,2024-10-18,2024-10-19,9,61,Completed,OTA Partner,2111.99,203.06,1908.92
2325,2024-10-19,2024-10-19,2024-10-22,9,68,Completed,App,2450.13,352.74,2097.39
2326,2024-10-20,2024-10-20,2024-10-22,9,61,Completed,Web,2083.24,214.21,1869.03
2327,2024-10-21,2024-10-21,2024-10-24,9,59,Completed,App,2190.99,221.35,1969.64
2328,2024-10-22,2024-10-22,2024-10-24,9,53,Completed,App,2040.28,320.42,1719.86
2329,2024-10-23,2024-10-23,2024-10-24,9,57,Completed,Web,1862.88,294.23,1568.65
2330,2024-10-24,2024-10-24,2024-10-25,9,47,No-Show,Web,1729.17,190.65,1538.52
2331,2024-10-25,2024-10-25,2024-10-26,9,53,Completed,OTA Partner,2136.66,316.04,1820.62
2332,2024-10-26,2024-10-26,2024-10-27,9,72,Cancelled,Web,2507.42,435.29,2072.13
2333,2024-10-27,2024-10-27,2024-10-29,9,72,Completed,Walk-In,2112.32,91.54,2020.78
2334,2024-10-28,2024-10-28,2024-10-29,9,58,Completed,App,2141.63,197.89,1943.73
2335,2024-10-29,2024-10-29,2024-10-30,9,53,Cancelled,Walk-In,2160.71,33.56,2127.15
2336,2024-10-30,2024-10-30,2024-11-01,9,53,Completed,OTA Partner,1648.33,115.67,1532.66
2337,2024-10-31,2024-10-31,2024-11-02,9,53,Completed,Walk-In,1842.86,118.7,1724.16
2338,2024-11-01,2024-11-01,2024-11-02,9,72,Completed,Web,2828.72,502.74,2325.99
2339,2024-11-02,2024-11-02,2024-11-03,9,72,Completed,OTA Partner,2565.98,281.39,2284.59
2340,2024-11-03,2024-11-03,2024-11-04,9,72,Completed,App,2739.77,294.44,2445.33
2341,2024-11-04,2024-11-04,2024-11-06,9,56,Completed,OTA Partner,2290.71,443.69,1847.01
2342,2024-11-05,2024-11-05,2024-11-06,9,53,Completed,OTA Partner,2186.5,206.82,1979.68
2343,2024-11-06,2024-11-06,2024-11-07,9,59,Cancelled,App,1990.0,223.15,1766.85
2344,2024-11-07,2024-11-07,2024-11-09,9,51,Cancelled,App,2035.84,316.21,1719.63
2345,2024-11-08,2024-11-08,2024-11-09,9,65,Completed,OTA Partner,1944.58,283.1,1661.48
2346,2024-11-09,2024-11-09,2024-11-10,9,72,Completed,Web,2085.21,367.04,1718.17
2347,2024-11-10,2024-11-10,2024-11-13,9,47,Completed,App,2661.94,222.58,2439.36
2348,2024-11-11,2024-11-11,2024-11-14,9,64,Completed,App,2045.76,292.86,1752.9
2349,2024-11-12,2024-11-12,2024-11-13,9,43,Completed,Walk-In,1678.43,47.4,1631.03
2350,2024-11-13,2024-11-13,2024-11-16,9,45,Completed,App,1646.0,186.91,1459.09
2351,2024-11-14,2024-11-14,2024-11-15,9,63,Completed,Web,2362.11,205.88,2156.23
2352,2024-11-15,2024-11-15,2024-11-17,9,70,Completed,OTA Partner,2498.78,125.64,2373.14
2353,2024-11-16,2024-11-16,2024-11-17,9,72,Completed,Web,2558.27,290.66,2267.61
2354,2024-11-17,2024-11-17,2024-11-19,9,66,Completed,Web,2622.74,380.29,2242.46
2355,2024-11-18,2024-11-18,2024-11-19,9,54,Completed,App,2288.12,368.92,1919.2
2356,2024-11-19,2024-11-19,2024-11-21,9,64,Completed,App,1632.78,170.61,1462.17
2357,2024-11-20,2024-11-20,2024-11-21,9,54,Completed,Web,1952.49,324.12,1628.37
2358,2024-11-21,2024-11-21,2024-11-24,9,55,Completed,App,2171.72,306.62,1865.1
2359,2024-11-22,2024-11-22,2024-11-24,9,72,Completed,App,2215.67,212.35,2003.32
2360,2024-11-23,2024-11-23,2024-11-24,9,60,Completed,Web,2569.6,324.28,2245.33
2361,2024-11-24,2024-11-24,2024-11-25,9,62,Completed,App,2792.64,253.43,2539.2
2362,2024-11-25,2024-11-25,2024-11-27,9,58,Cancelled,App,2102.7,229.77,1872.93
2363,2024-11-26,2024-11-26,2024-11-29,9,63,Cancelled,OTA Partner,2319.06,224.3,2094.76
2364,2024-11-27,2024-11-27,2024-11-28,9,63,Cancelled,App,1961.53,279.2,1682.33
2365,2024-11-28,2024-11-28,2024-11-29,9,59,Completed,App,1876.69,211.08,1665.61
2366,2024-11-29,2024-11-29,2024-12-02,9,69,Completed,App,2530.07,260.84,2269.23
2367,2024-11-30,2024-11-30,2024-12-01,9,56,Completed,App,2347.3,191.57,2155.72
2368,2024-12-01,2024-12-01,2024-12-04,9,60,Cancelled,Web,2812.04,313.54,2498.5
2369,2024-12-02,2024-12-02,2024-12-03,9,59,Completed,Web,1608.42,274.68,1333.73
2370,2024-12-03,2024-12-03,2024-12-04,9,52,Completed,Walk-In,1650.77,55.02,1595.75
2371,2024-12-04,2024-12-04,2024-12-05,9,65,Completed,OTA Partner,2358.2,390.01,1968.19
2372,2024-12-05,2024-12-05,2024-12-06,9,44,Completed,Walk-In,2199.26,39.46,2159.8
2373,2024-12-06,2024-12-06,2024-12-07,9,48,No-Show,Web,2424.2,392.14,2032.06
2374,2024-12-07,2024-12-07,2024-12-08,9,71,Cancelled,Web,2759.85,352.55,2407.3
2375,2024-12-08,2024-12-08,2024-12-09,9,71,Completed,App,2706.92,316.77,2390.14
2376,2024-12-09,2024-12-09,2024-12-10,9,53,Completed,Web,1741.73,237.5,1504.23
2377,2024-12-10,2024-12-10,2024-12-12,9,59,Completed,Web,2242.54,247.02,1995.52
2378,2024-12-11,2024-12-11,2024-12-13,9,46,Completed,OTA Partner,2263.91,358.31,1905.59
2379,2024-12-12,2024-12-12,2024-12-13,9,55,Completed,Walk-In,2022.74,114.2,1908.54
2380,2024-12-13,2024-12-13,2024-12-15,9,50,Completed,Walk-In,2748.78,189.94,2558.84
2381,2024-12-14,2024-12-14,2024-12-16,9,67,Completed,Walk-In,1912.77,140.34,1772.43
2382,2024-12-15,2024-12-15,2024-12-18,9,71,Cancelled,OTA Partner,2619.05,496.38,2122.67
2383,2024-12-16,2024-12-16,2024-12-18,9,62,Cancelled,Web,2264.47,327.44,1937.03
2384,2024-12-17,2024-12-17,2024-12-18,9,49,Completed,Web,2020.79,325.03,1695.75
2385,2024-12-18,2024-12-18,2024-12-19,9,44,Cancelled,Walk-In,1760.77,75.68,1685.09
2386,2024-12-19,2024-12-19,2024-12-20,9,54,Completed,OTA Partner,1606.01,289.19,1316.81
2387,2024-12-20,2024-12-20,2024-12-22,9,72,Completed,App,2780.59,243.65,2536.95
2388,2024-12-21,2024-12-21,2024-12-22,9,51,No-Show,OTA Partner,2078.63,122.29,1956.35
2389,2024-12-22,2024-12-22,2024-12-24,9,57,Cancelled,OTA Partner,2394.03,129.35,2264.68
2390,2024-12-23,2024-12-23,2024-12-24,9,52,Completed,OTA Partner,2258.04,172.76,2085.28
2391,2024-12-24,2024-12-24,2024-12-26,9,41,Completed,App,1714.94,298.87,1416.06
2392,2024-12-25,2024-12-25,2024-12-26,9,55,Completed,Walk-In,1795.56,130.93,1664.62
2393,2024-12-26,2024-12-26,2024-12-27,9,55,Completed,OTA Partner,2075.73,127.06,1948.67
2394,2024-12-27,2024-12-27,2024-12-29,9,72,Completed,Web,1993.81,280.32,1713.49
2395,2024-12-28,2024-12-28,2024-12-29,9,72,Completed,App,1990.84,284.45,1706.39
2396,2024-12-29,2024-12-29,2024-12-31,9,56,Completed,App,2728.21,285.16,2443.05
2397,2024-12-30,2024-12-30,2024-12-31,9,66,Completed,OTA Partner,2274.75,168.9,2105.85
2398,2024-12-31,2024-12-31,2025-01-01,9,41,Completed,App,2253.64,184.67,2068.97
2399,2025-01-01,2025-01-01,2025-01-02,9,67,Completed,App,1642.55,290.07,1352.48
2400,2025-01-02,2025-01-02,2025-01-04,9,59,Completed,App,1834.6,309.06,1525.54
2401,2025-01-03,2025-01-03,2025-01-06,9,67,Completed,Walk-In,2692.89,105.43,2587.46
2402,2025-01-04,2025-01-04,2025-01-06,9,72,Completed,Web,2664.34,250.74,2413.6
2403,2025-01-05,2025-01-05,2025-01-08,9,54,Completed,App,2112.99,232.55,1880.44
2404,2025-01-06,2025-01-06,2025-01-09,9,57,No-Show,Walk-In,1685.62,61.87,1623.75
2405,2025-01-07,2025-01-07,2025-01-09,9,50,Completed,OTA Partner,2345.03,200.71,2144.32
2406,2025-01-08,2025-01-08,2025-01-09,9,49,Completed,Walk-In,2093.88,6.15,2087.72
2407,2025-01-09,2025-01-09,2025-01-10,9,66,Completed,OTA Partner,2290.07,175.02,2115.05
2408,2025-01-10,2025-01-10,2025-01-11,9,72,Completed,Web,2277.02,219.32,2057.7
2409,2025-01-11,2025-01-11,2025-01-14,9,72,Completed,OTA Partner,2229.28,391.21,1838.07
2410,2025-01-12,2025-01-12,2025-01-14,9,72,Completed,OTA Partner,2562.28,140.81,2421.47
2411,2025-01-13,2025-01-13,2025-01-16,9,60,Cancelled,OTA Partner,2188.77,156.8,2031.96
2412,2025-01-14,2025-01-14,2025-01-15,9,63,Completed,OTA Partner,2140.54,155.71,1984.84
2413,2025-01-15,2025-01-15,2025-01-17,9,53,Completed,OTA Partner,2057.15,128.21,1928.94
2414,2025-01-16,2025-01-16,2025-01-17,9,52,Completed,App,2188.7,222.08,1966.62
2415,2025-01-17,2025-01-17,2025-01-18,9,72,Completed,App,2592.59,248.94,2343.64
2416,2025-01-18,2025-01-18,2025-01-20,9,72,Cancelled,App,2475.68,270.79,2204.89
2417,2025-01-19,2025-01-19,2025-01-20,9,60,Completed,OTA Partner,2764.4,433.53,2330.86
2418,2025-01-20,2025-01-20,2025-01-21,9,55,Cancelled,OTA Partner,1911.6,174.44,1737.17
2419,2025-01-21,2025-01-21,2025-01-22,9,53,Completed,Web,1971.6,259.49,1712.12
2420,2025-01-22,2025-01-22,2025-01-24,9,39,Completed,OTA Partner,1995.86,167.02,1828.84
2421,2025-01-23,2025-01-23,2025-01-25,9,56,Completed,Web,1635.47,252.05,1383.43
2422,2025-01-24,2025-01-24,2025-01-27,9,72,Completed,OTA Partner,2445.96,234.09,2211.87
2423,2025-01-25,2025-01-25,2025-01-27,9,65,Completed,Web,1913.59,211.12,1702.47
2424,2025-01-26,2025-01-26,2025-01-27,9,52,Completed,App,1990.93,298.2,1692.73
2425,2025-01-27,2025-01-27,2025-01-28,9,47,Cancelled,App,1945.16,226.63,1718.53
2426,2025-01-28,2025-01-28,2025-01-29,9,57,Completed,Web,2109.77,365.52,1744.25
2427,2025-01-29,2025-01-29,2025-01-31,9,67,Completed,Walk-In,1652.81,124.97,1527.84
2428,2025-01-30,2025-01-30,2025-02-02,9,65,Completed,App,1998.38,346.97,1651.41
2429,2025-01-31,2025-01-31,2025-02-01,9,65,Completed,Walk-In,2393.61,5.12,2388.48
2430,2025-02-01,2025-02-01,2025-02-02,9,72,Completed,Web,2159.62,322.61,1837.01
2431,2025-02-02,2025-02-02,2025-02-04,9,53,Completed,Web,2475.81,330.18,2145.64
2432,2025-02-03,2025-02-03,2025-02-05,9,41,Completed,OTA Partner,1761.76,344.07,1417.69
2433,2025-02-04,2025-02-04,2025-02-05,9,56,Completed,OTA Partner,2141.63,312.78,1828.85
2434,2025-02-05,2025-02-05,2025-02-06,9,72,No-Show,Web,2395.11,194.21,2200.91
2435,2025-02-06,2025-02-06,2025-02-07,9,59,Completed,Walk-In,2072.74,124.31,1948.42
2436,2025-02-07,2025-02-07,2025-02-10,9,72,Completed,App,2475.03,326.68,2148.36
2437,2025-02-08,2025-02-08,2025-02-10,9,56,Completed,OTA Partner,2260.79,261.0,1999.79
2438,2025-02-09,2025-02-09,2025-02-11,9,66,Completed,Walk-In,1996.23,150.5,1845.72
2439,2025-02-10,2025-02-10,2025-02-12,9,65,Completed,Web,1662.77,200.75,1462.01
2440,2025-02-11,2025-02-11,2025-02-12,9,50,Cancelled,App,2031.63,294.46,1737.17
2441,2025-02-12,2025-02-12,2025-02-14,9,55,Completed,App,1814.16,264.12,1550.05
2442,2025-02-13,2025-02-13,2025-02-14,9,54,Completed,App,1742.94,165.19,1577.75
2443,2025-02-14,2025-02-14,2025-02-15,9,57,Completed,OTA Partner,1924.73,177.95,1746.78
2444,2025-02-15,2025-02-15,2025-02-16,9,72,Cancelled,App,1989.12,337.62,1651.5
2445,2025-02-16,2025-02-16,2025-02-17,9,72,Completed,OTA Partner,1969.24,109.22,1860.01
2446,2025-02-17,2025-02-17,2025-02-18,9,57,Completed,App,2059.86,369.19,1690.67
2447,2025-02-18,2025-02-18,2025-02-20,9,58,Completed,App,1913.69,283.11,1630.58
2448,2025-02-19,2025-02-19,2025-02-20,9,66,Completed,App,1729.09,225.38,1503.71
2449,2025-02-20,2025-02-20,2025-02-21,9,69,Completed,App,2372.86,199.93,2172.93
2450,2025-02-21,2025-02-21,2025-02-24,9,57,Completed,Web,2759.84,407.08,2352.76
2451,2025-02-22,2025-02-22,2025-02-24,9,66,Completed,Walk-In,2147.59,134.73,2012.86
2452,2025-02-23,2025-02-23,2025-02-24,9,62,Cancelled,Web,2045.2,264.75,1780.45
2453,2025-02-24,2025-02-24,2025-02-25,9,60,Completed,Web,1958.06,174.1,1783.97
2454,2025-02-25,2025-02-25,2025-02-26,9,59,Completed,Walk-In,1726.27,39.49,1686.78
2455,2025-02-26,2025-02-26,2025-02-27,9,63,Completed,Walk-In,1631.71,26.25,1605.45
